0,0.032822,0.014011,0.0164,0.015356,0.017067,0.016978,0.017267,0.017956
0,0.011012,0.083288,0.035862,0.027012,0.025525,0.030725,0.034263,0.0376
0,0.00097143,0.021643,0.088943,0.0433,0.024686,0.029286,0.039114,0.048829
0,0.00026667,0.0062833,0.029817,0.079017,0.044217,0.019417,0.022033,0.03465
0,4e-05,0.0012,0.00764,0.03582,0.09292,0.06086,0.01516,0.00802
0,2.5e-05,0.0002,0.00175,0.01155,0.0477,0.1136,0.074125,0.007875
0,0,6.6667e-05,0.00016667,0.0027333,0.013733,0.0513,0.13217,0.041167
0,0,5e-05,0,0.00015,0.00065,0.0058,0.05015,0.10545
